timestamp,open,high,low,close,volume
2021-10-05,138.8,140.52,138.72,139.33,6902715.0
2021-10-06,138.99,141.26,138.62,141.19,5333051.0
2021-10-07,141.75,143.03,141.75,142.32,5334558.0
2021-10-08,142.29,142.62,141.04,141.73,6131852.0
2021-10-11,142.37,142.77,141.77,142.32,5995592.0
2021-10-12,142.6,143.04,141.7,142.11,6734918.0
2021-10-13,142.4,142.76,141.025,142.44,5689846.0
2021-10-14,142.83,144.31,142.81,144.05,6778788.0
2021-10-15,144.52,144.87,143.675,144.42,6923850.0
2021-10-18,143.55,143.7,142.095,142.34,9119005.0
2021-10-19,139.08,140.82,138.8,140.66,9555253.0
2021-10-20,140.15,141.96,139.85,141.21,7352748.0
2021-10-21,140.86,141.16,139.18,139.33,6545835.0
2021-10-22,139.39,141.01,139.32,140.83,5265017.0
2021-10-25,140.41,140.92,139.05,140.85,5382085.0
2021-10-26,141.62,143.18,141.24,142.85,6234859.0
2021-10-27,143.14,143.68,141.69,141.83,9643487.0
2021-10-28,141.89,142.88,141.71,142.68,4538687.0
2021-10-29,142.16,143.48,142.02,142.99,6239699.0
2021-11-01,143.36,143.8,142.49,142.64,4900235.0
2021-11-02,142.72,144.58,142.28,144.06,9926364.0
2021-11-03,144.13,145.11,143.52,145.05,7620097.0
2021-11-04,142.84,145.39,142.335,145.32,6402451.0
2021-11-05,145.44,146.37,144.8,146.04,6062769.0
2021-11-08,145.5,146.1,144.02,144.95,5854509.0
2021-11-09,145.03,145.83,144.58,145.39,4627694.0
2021-11-10,145.74,147.31,145.59,146.82,7334936.0
2021-11-11,146.86,146.97,146.21,146.4,4096274.0
2021-11-12,146.74,147.08,145.98,146.56,5645317.0
2021-11-15,147.03,147.75,146.47,147.4,5510265.0
2021-11-16,147.39,148.59,147.01,147.19,7603940.0
2021-11-17,146.97,147.78,146.42,147.1,4900232.0
2021-11-18,147.04,148.0751,146.51,147.12,5509373.0
2021-11-19,147.95,148.23,146.79,146.82,6274297.0
2021-11-22,146.97,148.94,146.83,147.8,6625408.0
2021-11-23,147.83,149.5,147.67,149.44,7913048.0
2021-11-24,148.77,148.88,147.68,148.66,5665173.0
2021-11-26,148.58,149.715,147.31,147.47,6299783.0
2021-11-29,147.79,149.66,146.79,149.02,7113503.0
2021-11-30,147.81,148.54,144.12,144.58,11696448.0
2021-12-01,144.85,147.87,144.85,146.4,8313557.0
2021-12-02,147.01,148.46,146.94,147.26,9468906.0
2021-12-03,148.02,150.0,147.659,149.88,11200808.0
2021-12-06,150.19,152.385,150.19,152.15,11935078.0
2021-12-07,151.945,152.58,151.27,151.75,7913393.0
2021-12-08,151.67,152.66,150.28,152.43,8329342.0
2021-12-09,152.31,154.19,151.6,153.32,8334318.0
2021-12-10,153.855,155.8,153.43,155.46,7172321.0
2021-12-13,155.3,158.33,154.91,157.67,8944147.0
2021-12-14,157.9,158.6284,156.66,158.25,8677544.0
2021-12-15,157.64,159.64,157.64,158.86,9152566.0
2021-12-16,158.73,161.32,158.42,161.11,10852862.0
