timestamp,open,high,low,close,volume
2021-10-05,54.64,54.8066,54.32,54.51,13218161.0
2021-10-06,54.34,54.59,54.01,54.53,21339786.0
2021-10-07,54.04,54.35,53.825,53.9,18069588.0
2021-10-08,53.87,53.97,53.22,53.24,21384637.0
2021-10-11,53.26,53.29,51.98,52.18,32088448.0
2021-10-12,52.18,52.18,51.11,51.33,42153950.0
2021-10-13,51.21,51.41,50.86,51.35,27246867.0
2021-10-14,51.27,51.985,51.16,51.92,27764853.0
2021-10-15,52.08,52.81,52.015,52.27,27005543.0
2021-10-18,52.16,52.32,51.64,51.91,20853519.0
2021-10-19,52.0,52.42,51.92,52.35,16094796.0
2021-10-20,52.785,53.74,52.72,53.61,30659508.0
2021-10-21,53.77,53.926,53.07,53.39,17771134.0
2021-10-22,53.42,53.42,52.88,52.93,16074022.0
2021-10-25,52.97,53.1,52.46,52.58,15987353.0
2021-10-26,52.7,53.17,52.56,53.08,15185173.0
2021-10-27,53.17,53.2,52.47,52.63,15007369.0
2021-10-28,52.75,53.15,52.62,52.8,18374710.0
2021-10-29,52.5,53.05,52.41,52.99,17763234.0
2021-11-01,53.24,53.37,52.87,52.95,14107406.0
2021-11-02,53.05,53.09,52.505,52.57,16870518.0
2021-11-03,52.59,53.07,52.52,52.94,12240049.0
2021-11-04,52.91,52.91,51.2,51.85,30807502.0
2021-11-05,52.02,52.8,52.02,52.24,17442839.0
2021-11-08,52.3,52.415,51.91,52.33,15985225.0
2021-11-09,52.3,52.37,51.99,52.24,15632396.0
2021-11-10,52.42,52.755,52.21,52.6,16261059.0
2021-11-11,52.74,52.74,52.36,52.45,10983690.0
2021-11-12,52.51,52.52,52.29,52.34,14208034.0
2021-11-15,52.44,52.54,52.07,52.4,14282661.0
2021-11-16,52.51,52.62,52.04,52.06,15876077.0
2021-11-17,52.01,52.06,51.61,51.73,17679163.0
2021-11-18,51.5,51.645,51.125,51.24,19490330.0
2021-11-19,51.28,51.315,50.67,50.86,21105212.0
2021-11-22,50.85,52.025,50.65,51.54,22756776.0
2021-11-23,51.56,52.145,51.56,51.75,21507620.0
2021-11-24,51.63,52.11,51.59,51.66,15474541.0
2021-11-26,51.15,52.2,51.1,51.8,17048135.0
