timestamp,open,high,low,close,volume
2021-10-05,159.86,161.11,159.15,159.58,5129033.0
2021-10-06,159.87,159.95,157.84,159.91,7312649.0
2021-10-07,160.02,162.61,160.02,161.34,5309181.0
2021-10-08,161.32,161.61,160.25,160.93,4343438.0
2021-10-11,160.86,161.855,159.94,160.25,4101646.0
2021-10-12,160.0,160.18,157.34,157.69,6686443.0
2021-10-13,157.82,160.08,157.75,159.2,6901589.0
2021-10-14,159.71,161.14,159.6,160.11,4580894.0
2021-10-15,161.03,161.81,160.41,161.3,6918407.0
2021-10-18,160.25,160.89,159.2,160.12,7465461.0
2021-10-19,160.9,165.15,160.725,163.87,10081294.0
2021-10-20,163.98,164.75,163.26,163.78,6003177.0
2021-10-21,164.3,164.39,162.28,163.4,4524127.0
2021-10-22,163.06,164.06,162.96,163.72,4304467.0
2021-10-25,163.72,164.31,161.71,164.08,6715399.0
2021-10-26,164.56,166.03,164.05,165.75,6939057.0
2021-10-27,165.68,165.76,163.305,163.74,7018787.0
2021-10-28,163.77,165.2,162.32,162.85,6278844.0
2021-10-29,162.35,163.25,160.61,162.88,8526806.0
2021-11-01,163.16,163.98,159.4,163.02,5816789.0
2021-11-02,163.7,166.9818,162.98,165.59,8104160.0
2021-11-03,165.04,165.77,163.43,165.06,6717787.0
2021-11-04,164.935,164.99,162.67,164.6,8224377.0
2021-11-05,162.48,164.6,162.2,163.43,6215911.0
2021-11-08,163.68,164.17,162.01,162.87,5579037.0
2021-11-09,162.61,163.59,162.02,162.51,6081653.0
2021-11-10,162.53,164.84,162.35,164.27,6225098.0
2021-11-11,163.49,163.81,162.4921,163.06,4118791.0
2021-11-12,167.43,167.62,164.61,165.01,17162354.0
2021-11-15,165.0,165.46,163.2164,163.52,7496205.0
2021-11-16,163.18,164.35,162.62,162.67,7594717.0
2021-11-17,162.87,163.86,161.79,163.28,5414474.0
2021-11-18,163.45,164.47,162.13,162.4,6359664.0
2021-11-19,163.04,163.19,161.78,162.89,7628928.0
2021-11-22,161.03,162.64,159.65,159.7,7642322.0
2021-11-23,159.52,161.0,158.78,160.69,7735770.0
2021-11-24,160.14,160.62,159.38,160.24,5230887.0
2021-11-26,160.6,161.16,158.66,159.2,8523072.0
2021-11-29,159.5,160.42,158.42,159.75,9188537.0
2021-11-30,158.51,159.0,155.85,155.93,14981664.0
2021-12-01,156.88,160.0813,156.25,158.08,9836412.0
2021-12-02,157.26,159.29,156.75,157.09,11334736.0
2021-12-03,157.91,159.67,157.59,159.38,8750521.0
2021-12-06,160.19,163.52,159.83,162.94,9692041.0
2021-12-07,164.0,164.27,162.41,163.36,8311254.0
2021-12-08,163.47,164.57,162.64,164.34,6216391.0
2021-12-09,164.18,165.98,163.49,165.9,8574177.0
2021-12-10,165.57,166.69,164.65,165.49,6572247.0
2021-12-13,164.75,169.195,163.8,168.45,11142277.0
2021-12-14,168.33,170.97,167.16,170.29,10482433.0
2021-12-15,169.85,171.295,169.42,171.14,8552246.0
2021-12-16,171.26,173.51,170.84,173.01,8998582.0
2021-12-17,169.64,170.78,167.66,168.23,16732018.0
2021-12-20,167.81,168.51,166.55,167.75,7954532.0
2021-12-21,168.06,168.1,165.98,167.21,7954249.0
2021-12-22,167.06,168.17,166.12,167.93,4178361.0
2021-12-23,167.88,168.95,167.36,168.25,3501450.0
2021-12-27,169.14,169.85,168.7,169.67,3705063.0
2021-12-28,169.79,170.64,169.59,170.35,3187062.0
2021-12-29,170.0,171.99,169.91,171.55,3661968.0
2021-12-30,172.12,172.875,171.75,172.31,4231812.0
2021-12-31,172.53,172.6785,171.03,171.07,4397524.0
2022-01-03,170.21,171.6,169.1,171.54,6012777.0
2022-01-04,171.06,172.29,170.595,171.08,6748363.0
2022-01-05,172.0,173.47,171.62,172.22,7016099.0
2022-01-06,172.15,172.5,170.8,171.63,7301633.0
2022-01-07,171.46,174.3,171.13,173.95,6986006.0
2022-01-10,173.69,173.69,172.155,173.09,7698444.0
2022-01-11,172.99,173.39,170.11,171.25,8126404.0
2022-01-12,169.61,170.08,168.34,169.79,8116205.0
2022-01-13,169.0,170.42,168.46,168.76,6159444.0
2022-01-14,168.625,168.65,167.15,167.84,5847839.0
2022-01-18,167.1,167.715,166.01,167.1,7329346.0
2022-01-19,167.2,168.72,166.3165,166.58,5921517.0
2022-01-20,167.29,167.859,164.93,165.25,6011300.0
2022-01-21,166.19,167.99,164.47,164.87,10550302.0
2022-01-24,164.0,164.17,158.26,162.97,14087602.0
2022-01-25,162.36,168.41,161.58,167.63,14081247.0
2022-01-26,167.54,169.22,166.23,168.38,9963229.0
2022-01-27,169.39,171.91,169.0,170.59,9068738.0
2022-01-28,170.86,171.84,169.3,171.79,9783217.0
2022-01-31,171.5,172.62,170.82,172.29,8054895.0
2022-02-01,171.74,171.98,169.43,170.88,8154721.0
2022-02-02,169.65,172.99,169.65,172.77,7382821.0
2022-02-03,172.26,173.62,171.04,172.76,6240613.0
2022-02-04,171.0,172.98,170.1185,171.63,6392155.0
2022-02-07,171.41,171.74,170.01,171.06,6065670.0
2022-02-08,171.02,172.05,170.48,171.51,6296300.0
2022-02-09,172.07,172.24,171.25,171.49,5387540.0
2022-02-10,171.21,171.22,169.3,169.42,10355349.0
2022-02-11,169.12,170.15,167.54,167.71,13125328.0
2022-02-14,167.71,167.97,163.81,165.6,8967638.0
2022-02-15,166.13,168.1,166.01,167.31,6632823.0
2022-02-16,166.49,167.84,165.7114,167.21,8482618.0
2022-02-17,167.21,167.45,164.92,166.19,6227569.0
2022-02-18,164.98,165.36,162.94,163.36,6423165.0
2022-02-22,163.575,163.74,160.44,161.14,6773079.0
2022-02-23,161.51,162.639,160.85,161.22,8016903.0
2022-02-24,159.78,160.13,155.72,158.14,12883436.0
2022-02-25,160.0,166.985,159.7,166.0,11340354.0
