timestamp,open,high,low,close,volume
2021-10-05,82.78,83.39,81.3,81.6,28977813.0
2021-10-06,81.5,81.68,80.15,80.66,17607984.0
2021-10-07,81.54,82.6699,81.03,81.94,14190494.0
2021-10-08,81.67,81.8,80.525,80.63,12121051.0
2021-10-11,81.635,81.635,79.87,79.93,11279698.0
2021-10-12,80.18,80.18,79.245,79.59,10944996.0
2021-10-13,79.59,79.6605,78.78,78.95,9466859.0
2021-10-14,78.97,79.67,77.98,78.33,14607939.0
2021-10-15,78.2,79.06,77.98,78.33,12866845.0
2021-10-18,78.74,78.74,77.11,77.15,13075461.0
2021-10-19,78.73,79.52,78.11,79.49,15577149.0
2021-10-20,79.32,81.25,79.31,81.07,11465505.0
2021-10-21,81.11,81.261,80.28,81.17,9893617.0
2021-10-22,81.15,81.48,80.88,81.15,7543598.0
2021-10-25,81.03,81.725,79.95,81.66,9365857.0
2021-10-26,81.9,82.36,81.71,82.25,9352548.0
2021-10-27,82.48,82.48,81.3,81.54,8465377.0
2021-10-28,83.38,86.855,83.165,86.55,28854694.0
2021-10-29,86.485,88.46,86.17,88.05,18678604.0
2021-11-01,88.05,88.63,87.29,87.84,10905426.0
2021-11-02,88.225,90.42,87.4842,89.02,14573077.0
2021-11-03,88.77,89.4198,88.209,88.68,10883912.0
2021-11-04,90.37,91.4,89.27,90.54,19519776.0
2021-11-05,82.29,84.0,81.35,81.61,37623906.0
2021-11-08,80.41,82.88,79.881,82.68,18655694.0
2021-11-09,83.62,83.71,81.91,82.72,10136394.0
2021-11-10,83.31,84.02,82.7,84.01,9855932.0
2021-11-11,83.92,84.26,83.53,84.02,5761473.0
2021-11-12,83.84,84.195,83.0526,84.0,8156167.0
2021-11-15,84.15,84.18,83.4038,83.69,7108225.0
2021-11-16,83.67,84.69,83.248,84.11,10565236.0
2021-11-17,84.37,84.67,82.59,82.6,10286328.0
2021-11-18,82.3,83.135,82.02,83.05,9834838.0
2021-11-19,82.37,82.75,80.62,80.7,17584800.0
2021-11-22,81.0,82.07,80.54,81.64,10884131.0
2021-11-23,81.49,83.59,81.34,82.8,12131943.0
2021-11-24,82.8,82.9,81.96,82.28,8537014.0
2021-11-26,78.73,79.93,77.11,79.16,18022032.0
