timestamp,open,high,low,close,volume
2021-10-05,144.75,145.0,142.64,143.15,6976648.0
2021-10-06,142.48,143.37,140.89,142.36,5328433.0
2021-10-07,142.73,143.395,141.53,141.81,3823803.0
2021-10-08,141.81,143.65,141.05,143.22,3731279.0
2021-10-11,143.5,144.08,142.4,142.43,2793298.0
2021-10-12,142.21,142.3,140.3,140.47,3148559.0
2021-10-13,140.52,141.41,139.66,140.76,2880747.0
2021-10-14,141.04,143.92,141.01,143.39,4217305.0
2021-10-15,143.39,144.85,142.79,144.61,3222778.0
2021-10-18,144.0,144.94,141.759,142.32,6154055.0
2021-10-19,141.08,142.94,140.5201,141.98,4339548.0
2021-10-20,141.68,142.2,140.7,141.9,6189255.0
2021-10-21,133.51,133.72,128.1,128.33,31466529.0
2021-10-22,128.05,130.25,126.611,127.88,11582195.0
2021-10-25,127.53,128.65,126.94,127.64,6374038.0
2021-10-26,127.52,128.3,126.755,127.13,8520872.0
2021-10-27,127.44,127.88,125.01,125.17,6973432.0
2021-10-28,125.17,126.31,124.62,125.84,6503003.0
2021-10-29,125.43,126.32,124.91,125.1,5916789.0
2021-11-01,125.05,126.31,123.8375,126.28,5874767.0
2021-11-02,126.3,127.17,124.91,126.18,4496393.0
2021-11-03,126.23,127.29,125.68,127.13,5421406.0
2021-11-04,123.05,123.34,119.9,120.85,7208736.0
2021-11-05,121.43,123.77,121.43,123.61,6790478.0
2021-11-08,123.985,124.78,123.53,124.54,5625275.0
2021-11-09,122.56,122.9,120.26,120.85,7195453.0
2021-11-10,121.0,122.43,119.932,120.22,6268961.0
2021-11-11,120.9,121.7894,120.08,120.27,4643257.0
2021-11-12,120.0,120.64,118.78,118.96,5376966.0
2021-11-15,119.54,120.16,118.31,118.87,5046321.0
2021-11-16,118.92,119.9,118.42,118.46,4750760.0
2021-11-17,118.38,119.33,117.78,118.06,4043289.0
2021-11-18,118.36,118.36,116.31,116.66,5047879.0
2021-11-19,116.49,116.56,115.27,116.05,5384548.0
2021-11-22,116.0,118.81,115.19,116.47,6417218.0
2021-11-23,116.79,117.94,116.04,116.79,4914995.0
2021-11-24,116.16,117.27,116.08,116.73,3220802.0
2021-11-26,115.0,116.335,114.56,115.81,3322012.0
2021-11-29,118.62,119.61,117.53,118.5,8949795.0
2021-11-30,117.5,119.2399,116.45,117.1,9252701.0
2021-12-01,118.25,118.93,116.85,116.92,5959867.0
2021-12-02,117.37,117.98,116.56,116.9,5267149.0
2021-12-03,117.36,119.36,117.36,118.84,6630139.0
2021-12-06,119.4,121.15,119.4,119.91,4785560.0
2021-12-07,120.475,122.08,120.07,121.58,5193991.0
2021-12-08,122.0,123.38,121.52,123.02,5483948.0
2021-12-09,122.15,123.95,121.79,123.57,4601092.0
2021-12-10,124.3,125.33,123.36,124.09,4966921.0
2021-12-13,123.76,124.3554,120.79,122.58,6847468.0
2021-12-14,122.35,125.03,122.3,123.76,5716124.0
2021-12-15,123.8,124.815,122.18,123.11,4990028.0
2021-12-16,123.51,126.6399,123.475,125.93,7280537.0
2021-12-17,125.87,128.64,125.2093,127.4,10382693.0
2021-12-20,125.72,127.2,124.7,127.06,4941411.0
2021-12-21,127.66,129.3356,127.66,128.97,4855972.0
2021-12-22,129.06,129.79,127.6,129.75,3923198.0
2021-12-23,130.0,130.96,129.52,130.63,3649044.0
2021-12-27,130.63,131.65,129.95,131.62,4294499.0
2021-12-28,131.6,133.22,131.59,132.63,3447079.0
2021-12-29,132.4,134.21,132.3,133.35,4239935.0
2021-12-30,133.75,134.37,133.33,133.91,3158111.0
2021-12-31,134.0,134.99,133.61,133.66,3315313.0
2022-01-03,134.07,136.295,133.63,136.04,4610665.0
2022-01-04,136.1,139.95,135.9,138.02,7300011.0
2022-01-05,138.31,142.2,137.88,138.22,8956910.0
2022-01-06,138.2,138.4099,132.51,135.34,9908081.0
2022-01-07,134.9,135.6618,133.5111,134.83,5238099.0
2022-01-10,134.47,136.2,133.38,135.03,5432807.0
2022-01-11,130.52,133.25,127.97,132.87,11081210.0
2022-01-12,133.25,134.47,131.37,133.59,5352014.0
2022-01-13,133.9,136.05,133.56,134.76,4868349.0
2022-01-14,134.55,135.14,133.3,134.21,5310305.0
2022-01-18,132.95,133.89,131.78,132.94,5236258.0
2022-01-19,132.9,133.9,131.5,131.58,4099035.0
2022-01-20,131.26,132.88,130.5705,130.82,5278244.0
2022-01-21,131.65,131.87,129.27,129.35,5906950.0
2022-01-24,127.99,129.15,124.193,128.82,13777648.0
2022-01-25,129.14,137.3361,128.3,136.1,19715698.0
2022-01-26,136.47,137.07,133.13,134.26,8335992.0
2022-01-27,133.66,134.75,132.08,132.52,5499566.0
2022-01-28,133.19,134.53,131.79,134.5,5471497.0
2022-01-31,134.09,134.09,132.3,133.57,5859043.0
2022-02-01,133.76,135.96,132.5,135.53,6206448.0
2022-02-02,135.7,137.555,135.26,137.25,5357237.0
2022-02-03,137.0,138.76,135.831,137.78,6100777.0
2022-02-04,137.86,138.82,136.215,137.15,4142045.0
2022-02-07,137.45,137.8223,136.27,137.24,3759046.0
2022-02-08,137.23,137.52,135.78,137.02,4181825.0
2022-02-09,137.84,138.35,136.83,137.79,5393478.0
2022-02-10,135.47,136.56,133.17,133.52,5978640.0
2022-02-11,133.9,134.7099,132.38,132.69,4176155.0
2022-02-14,132.59,132.65,129.07,130.15,5345289.0
2022-02-15,130.64,131.68,129.61,129.94,4395714.0
2022-02-16,129.45,130.44,128.26,129.18,4875612.0
2022-02-17,128.05,128.5,124.85,124.97,6796997.0
2022-02-18,124.94,125.44,123.61,124.35,4609212.0
2022-02-22,124.2,125.0,122.68,123.92,5306688.0
2022-02-23,124.38,124.7,121.87,122.07,4086367.0
2022-02-24,120.0,122.1,118.81,121.97,6563202.0
2022-02-25,122.05,124.2625,121.45,124.18,4460904.0
