timestamp,open,high,low,close,volume
2021-10-05,225.48,227.38,223.92,224.28,5813999.0
2021-10-06,222.04,226.62,221.25,226.51,5420941.0
2021-10-07,228.91,231.16,228.49,230.55,6561920.0
2021-10-08,231.0,232.7335,230.18,230.27,3735169.0
2021-10-11,230.01,230.315,224.87,225.11,5620197.0
2021-10-12,225.56,226.22,222.92,224.05,5448215.0
2021-10-13,223.13,225.86,218.63,222.46,9077425.0
2021-10-14,224.12,225.65,223.06,225.18,5591944.0
2021-10-15,227.22,231.09,226.73,230.99,6355056.0
2021-10-18,230.18,232.76,228.143,230.65,5580210.0
2021-10-19,231.95,233.64,230.68,233.52,4409660.0
2021-10-20,233.455,233.8,231.31,231.42,5401813.0
2021-10-21,230.7,230.83,226.3,230.24,5982197.0
2021-10-22,230.29,232.82,228.71,231.23,3788001.0
2021-10-25,233.45,234.86,232.29,233.88,4938664.0
2021-10-26,235.53,236.96,231.33,231.82,7814503.0
2021-10-27,224.75,224.75,215.66,215.78,22958064.0
2021-10-28,219.25,219.99,209.01,209.84,23199407.0
2021-10-29,209.21,213.665,208.54,211.77,14329821.0
2021-11-01,213.49,215.25,211.45,212.46,13180001.0
2021-11-02,213.16,213.35,207.82,209.14,14617892.0
2021-11-03,209.69,210.15,206.73,208.1,11486714.0
2021-11-04,209.16,212.3593,207.87,208.78,11368187.0
2021-11-05,211.95,217.625,211.36,216.67,14273638.0
2021-11-08,218.37,221.61,218.15,220.49,13500101.0
2021-11-09,219.69,220.41,212.915,213.39,11487033.0
2021-11-10,213.55,216.95,213.33,215.56,10063587.0
2021-11-11,216.47,216.78,210.16,210.42,13546919.0
2021-11-12,211.5,213.58,211.434,212.09,7624688.0
2021-11-15,213.62,216.4,211.81,212.3,9596933.0
2021-11-16,212.16,215.65,211.66,215.18,8719577.0
2021-11-17,205.95,207.31,199.46,205.06,38379567.0
2021-11-18,206.5,207.87,201.27,203.33,18292164.0
2021-11-19,202.04,203.5,199.85,200.86,18038726.0
2021-11-22,200.0,201.7,194.6,195.58,21191921.0
2021-11-23,196.97,198.92,194.38,198.49,14749103.0
2021-11-24,198.17,203.95,197.64,203.25,12026815.0
2021-11-26,193.32,199.19,192.55,197.65,10987553.0
2021-11-29,201.0,201.25,195.36,196.29,14633524.0
2021-11-30,195.27,197.66,192.56,193.77,16022982.0
2021-12-01,196.03,196.81,190.1,190.16,13213371.0
2021-12-02,192.0,199.435,191.85,198.29,13976279.0
2021-12-03,198.27,198.47,194.04,196.32,10660536.0
2021-12-06,198.77,204.22,197.74,202.68,10722095.0
2021-12-07,206.0,207.94,205.89,207.37,11897237.0
2021-12-08,207.66,209.48,205.71,208.99,11749206.0
2021-12-09,208.52,212.2,207.17,211.39,10176774.0
