timestamp,open,high,low,close,volume
2021-10-05,152.82,154.18,150.84,153.6,1144470.0
2021-10-06,152.7,155.15,150.5,155.09,1200812.0
2021-10-07,156.67,158.155,155.98,157.24,1359626.0
2021-10-08,157.35,158.45,156.37,157.33,989856.0
2021-10-11,157.3,158.74,156.18,156.23,796916.0
2021-10-12,156.12,158.09,155.52,156.48,1401964.0
2021-10-13,156.35,156.735,153.56,156.39,1203692.0
2021-10-14,156.64,157.83,156.07,156.69,1346410.0
2021-10-15,157.16,158.46,155.56,155.64,1040363.0
2021-10-18,154.42,154.695,152.16,152.88,1599266.0
2021-10-19,156.21,158.27,154.89,155.39,2380202.0
2021-10-20,155.81,159.5,155.66,158.69,1548348.0
2021-10-21,158.165,160.72,158.165,160.19,1464616.0
2021-10-22,160.89,163.155,160.8,162.37,1362760.0
2021-10-25,162.0,162.455,160.865,161.58,1041198.0
2021-10-26,161.77,162.42,160.36,160.43,847661.0
2021-10-27,160.74,162.11,159.73,159.78,1217201.0
2021-10-28,160.22,162.45,160.06,161.57,1260015.0
2021-10-29,162.13,162.44,160.66,160.88,1314132.0
2021-11-01,161.25,162.37,159.065,160.11,1068302.0
2021-11-02,161.14,161.69,158.75,158.82,994522.0
2021-11-03,158.22,161.25,158.22,160.25,1728731.0
2021-11-04,160.25,160.37,156.12,156.5,1526204.0
2021-11-05,157.74,160.434,156.93,159.6,1506205.0
2021-11-08,160.21,160.88,158.61,158.7,937369.0
2021-11-09,158.12,159.0,157.27,157.4,1000547.0
2021-11-10,157.68,160.58,157.33,158.22,910043.0
2021-11-11,157.7,158.295,157.24,157.83,856007.0
2021-11-12,157.98,158.445,156.94,157.42,984699.0
2021-11-15,158.01,159.09,157.38,158.06,1169955.0
2021-11-16,158.64,160.32,158.455,158.99,1452228.0
2021-11-17,158.55,158.55,156.16,156.42,1594384.0
2021-11-18,156.8,157.81,155.94,156.03,2103785.0
2021-11-19,155.21,155.37,152.47,152.53,1619790.0
2021-11-22,153.11,158.103,152.18,156.87,2021009.0
2021-11-23,158.54,161.47,157.53,160.26,1441772.0
2021-11-24,160.17,160.81,158.86,158.97,1139745.0
2021-11-26,154.4,155.13,151.56,153.66,1262533.0
2021-11-29,155.33,155.33,151.81,152.4,1468068.0
2021-11-30,150.52,150.98,146.54,146.95,3522778.0
2021-12-01,149.77,151.27,145.4,145.48,1624929.0
2021-12-02,146.7,150.77,146.27,150.16,1413484.0
2021-12-03,150.02,150.95,147.7,149.16,1380493.0
2021-12-06,150.43,153.02,150.34,151.82,1717640.0
2021-12-07,152.34,153.49,151.8,153.09,1175825.0
