timestamp,open,high,low,close,volume
2021-10-05,53.02,53.47,52.93,53.08,17173137.0
2021-10-06,52.77,53.765,52.51,53.71,21284532.0
2021-10-07,53.99,54.28,53.81,53.88,13774366.0
2021-10-08,54.0,54.39,53.895,54.12,13786820.0
2021-10-11,54.21,54.39,54.01,54.23,12378523.0
2021-10-12,54.42,54.83,54.22,54.23,19474368.0
2021-10-13,54.17,54.43,53.79,54.24,12143664.0
2021-10-14,54.39,54.805,54.31,54.61,13704288.0
2021-10-15,54.64,54.88,54.285,54.48,17867141.0
2021-10-18,54.35,54.39,53.86,53.94,15861788.0
2021-10-19,54.04,54.2,53.77,54.15,11068618.0
2021-10-20,54.18,54.76,54.11,54.63,12474869.0
2021-10-21,54.6,54.67,54.21,54.35,14388305.0
2021-10-22,54.39,54.53,54.07,54.45,12828798.0
2021-10-25,54.38,54.47,54.015,54.23,11855031.0
2021-10-26,54.32,54.58,54.2345,54.47,12086749.0
2021-10-27,55.97,56.08,55.265,55.52,24019827.0
2021-10-28,55.75,56.11,55.62,56.04,15927963.0
2021-10-29,55.87,56.465,55.78,56.37,24463737.0
2021-11-01,56.39,56.4,55.9,56.17,11583813.0
2021-11-02,56.47,56.5,55.965,56.1,11486168.0
2021-11-03,56.0,56.33,55.775,56.29,10788276.0
2021-11-04,56.11,56.63,56.03,56.6,10820196.0
2021-11-05,56.84,57.16,56.59,56.84,12886660.0
2021-11-08,56.75,56.89,56.13,56.33,12827968.0
2021-11-09,56.41,56.52,56.09,56.49,9521937.0
2021-11-10,56.54,56.92,56.29,56.72,8813611.0
2021-11-11,56.825,56.88,56.57,56.74,7257681.0
2021-11-12,56.75,56.985,56.545,56.61,10110159.0
2021-11-15,56.53,56.68,56.27,56.62,10289188.0
2021-11-16,56.62,56.94,56.185,56.22,13756461.0
2021-11-17,56.04,56.05,55.65,55.91,13288677.0
2021-11-18,55.83,55.93,55.14,55.41,15380377.0
2021-11-19,55.44,55.485,54.9047,55.13,15813660.0
2021-11-22,55.1,56.02,55.08,55.47,16906227.0
2021-11-23,55.66,56.1064,55.5,55.88,13836255.0
2021-11-24,55.71,55.835,55.03,55.43,12598975.0
2021-11-26,54.59,54.75,53.58,53.73,14754338.0
2021-11-29,54.045,54.73,53.93,54.58,22712471.0
