timestamp,open,high,low,close,volume
2021-10-05,243.97,246.88,243.01,245.22,2463265.0
2021-10-06,244.56,247.16,243.02,247.1,2107922.0
2021-10-07,248.0,249.95,247.68,248.32,2423878.0
2021-10-08,249.25,249.63,247.11,247.7,1687649.0
2021-10-11,248.1,249.14,246.45,246.58,1503978.0
2021-10-12,247.73,248.6,244.175,244.52,2346972.0
2021-10-13,243.27,243.872,239.9,242.65,3214784.0
2021-10-14,242.88,245.42,242.04,244.55,2512501.0
2021-10-15,245.24,246.38,241.99,242.25,2564768.0
2021-10-18,242.42,243.45,241.13,242.26,2484874.0
2021-10-19,243.22,243.93,241.53,242.77,2071598.0
2021-10-20,240.4,242.645,239.285,239.72,3040188.0
2021-10-21,240.17,241.9096,239.31,241.4,2702367.0
2021-10-22,240.71,242.24,238.0,238.44,3283657.0
2021-10-25,239.23,239.25,236.5,237.34,3178536.0
2021-10-26,237.47,238.4,236.14,236.42,3066386.0
2021-10-27,241.05,244.62,238.85,242.73,5249422.0
2021-10-28,243.4,246.08,242.53,245.5,3448483.0
2021-10-29,243.0,246.09,242.47,245.55,4329465.0
2021-11-01,245.8,251.69,245.34,250.58,4426428.0
2021-11-02,251.76,252.22,248.1646,249.24,2345502.0
2021-11-03,247.99,251.125,247.91,250.4,2399239.0
2021-11-04,251.12,254.18,250.2,253.46,2711311.0
2021-11-05,254.69,257.53,254.62,254.71,3224285.0
2021-11-08,254.78,255.65,251.93,253.1,2471271.0
2021-11-09,252.91,253.69,250.45,252.65,2251617.0
2021-11-10,250.81,253.72,250.81,253.13,1794531.0
2021-11-11,253.33,253.33,249.26,250.16,1640596.0
2021-11-12,250.15,251.01,248.89,250.67,1615129.0
2021-11-15,250.67,253.76,250.67,252.94,1709216.0
2021-11-16,253.5,254.19,252.38,252.46,2195461.0
2021-11-17,252.41,253.335,250.52,252.69,1412025.0
2021-11-18,253.16,253.49,251.08,253.48,1751189.0
2021-11-19,253.29,253.32,250.225,251.95,2743402.0
2021-11-22,252.67,255.45,252.21,253.48,2438758.0
2021-11-23,254.81,255.79,253.05,255.65,2770596.0
2021-11-24,254.5,257.79,254.05,257.11,2642849.0
2021-11-26,252.51,253.16,248.27,250.01,2573259.0
2021-11-29,251.85,252.32,249.83,250.3,2084612.0
2021-11-30,247.38,247.9,243.95,244.6,3836063.0
2021-12-01,245.76,250.9,244.11,244.18,3275507.0
2021-12-02,245.66,250.34,245.0,248.8,3290454.0
2021-12-03,250.32,250.68,247.57,249.33,3229856.0
2021-12-06,252.4,256.93,252.37,255.79,3616912.0
2021-12-07,256.95,260.38,256.445,259.91,2596340.0
2021-12-08,260.0,262.81,259.09,259.58,3453106.0
2021-12-09,259.5,263.1,258.36,262.34,2955143.0
2021-12-10,263.88,265.27,262.43,264.97,2529819.0
2021-12-13,264.22,265.86,262.4,263.09,2878831.0
2021-12-14,263.0,263.59,261.75,262.52,3695552.0
2021-12-15,262.16,265.67,261.41,264.52,2641814.0
2021-12-16,265.56,266.89,264.09,265.55,2347749.0
2021-12-17,264.0,264.85,260.88,261.7,5967187.0
2021-12-20,259.63,261.96,258.43,261.73,2824534.0
2021-12-21,264.29,266.48,263.42,264.39,2851827.0
2021-12-22,264.32,265.44,264.07,264.94,1795157.0
2021-12-23,265.92,267.37,265.45,265.95,1509875.0
2021-12-27,266.47,268.26,266.0,268.24,1486007.0
2021-12-28,267.58,269.22,267.25,267.88,1303973.0
2021-12-29,268.45,269.7198,267.95,268.49,1318828.0
2021-12-30,269.0,269.255,266.7,267.21,1714555.0
2021-12-31,268.0,269.12,267.21,268.07,1511759.0
2022-01-03,269.49,270.73,265.56,268.58,2750906.0
2022-01-04,269.5,271.15,268.27,268.51,2506018.0
2022-01-05,269.3,270.28,266.9,267.19,2473043.0
2022-01-06,268.12,270.76,267.8,269.69,2908568.0
2022-01-07,268.56,270.17,267.0,267.06,2209088.0
2022-01-10,266.715,266.72,262.01,264.41,3122526.0
2022-01-11,263.49,263.95,260.32,262.12,3074513.0
2022-01-12,263.37,263.95,260.28,260.92,3043954.0
2022-01-13,261.41,263.85,260.5883,261.41,2371250.0
2022-01-14,261.14,261.24,257.16,257.71,3460060.0
2022-01-18,256.96,257.1,254.31,256.48,2864350.0
2022-01-19,257.55,257.95,255.08,255.22,2116659.0
2022-01-20,256.62,258.11,252.9,253.13,2602190.0
2022-01-21,254.04,258.46,253.685,254.59,3738309.0
2022-01-24,252.38,253.9176,247.775,253.61,5155195.0
2022-01-25,250.83,252.53,247.0701,250.68,3908580.0
2022-01-26,253.0,254.21,247.86,249.85,3838994.0
2022-01-27,249.6,252.464,245.25,248.74,5201054.0
2022-01-28,250.0,256.3453,247.16,256.09,3833241.0
2022-01-31,255.02,259.5,254.44,259.45,3174167.0
2022-02-01,259.75,259.9,255.58,258.99,2496547.0
2022-02-02,258.83,262.61,258.49,262.28,2371460.0
2022-02-03,262.0,262.8,260.07,260.64,2242396.0
2022-02-04,259.87,261.73,257.79,260.06,1989682.0
2022-02-07,261.0,261.58,259.17,259.85,1959336.0
2022-02-08,260.5,262.38,259.1,260.08,2920071.0
2022-02-09,261.99,262.88,259.41,259.86,2379345.0
2022-02-10,258.595,260.44,255.965,256.87,3246762.0
2022-02-11,256.87,258.76,254.73,255.16,3592716.0
2022-02-14,255.91,256.25,251.675,253.39,2825835.0
2022-02-15,254.82,256.92,253.56,253.81,2171763.0
2022-02-16,253.77,254.6,251.2,253.09,2941810.0
2022-02-17,251.48,252.88,250.0,250.93,2831886.0
2022-02-18,250.34,252.2891,250.01,250.6,2813521.0
2022-02-22,250.01,254.7,249.6,252.7,3962458.0
2022-02-23,253.53,253.85,247.08,247.79,3497365.0
2022-02-24,242.93,245.58,239.61,245.03,4856005.0
2022-02-25,246.0,249.53,243.6288,249.45,4549747.0
